datetime,payment_method,money,coffee_name,day_of_week,year,month,day,hour
2024-10-27 13:43:46.609,card,35.76,cappuccino,Sunday,2024,10,27,13
2024-10-27 16:17:06.175,card,35.76,latte,Sunday,2024,10,27,16
2024-10-28 07:46:28.187,card,35.76,cappuccino,Monday,2024,10,28,7
2024-10-28 08:01:12.299,card,25.96,americano,Monday,2024,10,28,8
2024-10-28 08:35:02.901,card,35.76,latte,Monday,2024,10,28,8
2024-10-28 09:15:42.781,card,30.86,americano with milk,Monday,2024,10,28,9
2024-10-28 11:42:36.495,card,35.76,latte,Monday,2024,10,28,11
2024-10-28 11:43:43.322,card,35.76,latte,Monday,2024,10,28,11
2024-10-28 12:01:36.054,card,35.76,hot chocolate,Monday,2024,10,28,12
2024-10-28 12:02:34.807,card,30.86,americano with milk,Monday,2024,10,28,12
2024-10-28 12:21:30.418,card,35.76,cappuccino,Monday,2024,10,28,12
2024-10-28 14:10:54.611,card,30.86,americano with milk,Monday,2024,10,28,14
2024-10-28 14:11:56.316,card,30.86,americano with milk,Monday,2024,10,28,14
2024-10-28 14:30:59.561,card,30.86,americano with milk,Monday,2024,10,28,14
2024-10-28 16:01:20.507,card,35.76,latte,Monday,2024,10,28,16
2024-10-28 17:55:18.119,card,35.76,cocoa,Monday,2024,10,28,17
2024-10-28 17:56:02.397,card,35.76,cocoa,Monday,2024,10,28,17
2024-10-28 19:10:25.255,card,35.76,cappuccino,Monday,2024,10,28,19
2024-10-28 21:20:03.622,card,30.86,americano with milk,Monday,2024,10,28,21
2024-10-28 22:05:50.772,card,30.86,americano with milk,Monday,2024,10,28,22
2024-10-29 08:40:52.355,card,35.76,latte,Tuesday,2024,10,29,8
2024-10-29 08:47:05.646,card,35.76,latte,Tuesday,2024,10,29,8
2024-10-29 09:31:57.680,card,35.76,latte,Tuesday,2024,10,29,9
2024-10-29 11:59:46.680,card,30.86,americano with milk,Tuesday,2024,10,29,11
2024-10-29 12:21:36.806,card,21.06,espresso,Tuesday,2024,10,29,12
2024-10-29 14:15:43.838,card,25.96,cortado,Tuesday,2024,10,29,14
2024-10-29 14:17:00.697,card,25.96,cortado,Tuesday,2024,10,29,14
2024-10-29 14:37:35.961,card,35.76,cappuccino,Tuesday,2024,10,29,14
2024-10-29 16:09:33.742,card,35.76,hot chocolate,Tuesday,2024,10,29,16
2024-10-29 16:10:56.815,card,35.76,cocoa,Tuesday,2024,10,29,16
2024-10-29 16:17:33.443,card,35.76,cocoa,Tuesday,2024,10,29,16
2024-10-29 18:02:04.368,card,30.86,americano with milk,Tuesday,2024,10,29,18
2024-10-29 18:02:57.432,card,30.86,americano with milk,Tuesday,2024,10,29,18
2024-10-29 19:02:05.362,card,30.86,americano with milk,Tuesday,2024,10,29,19
2024-10-29 19:05:44.436,card,35.76,cappuccino,Tuesday,2024,10,29,19
2024-10-29 19:51:12.926,card,35.76,hot chocolate,Tuesday,2024,10,29,19
2024-10-29 19:54:02.389,card,35.76,latte,Tuesday,2024,10,29,19
2024-10-29 20:07:35.659,card,35.76,latte,Tuesday,2024,10,29,20
2024-10-30 07:52:05.489,card,35.76,latte,Wednesday,2024,10,30,7
2024-10-30 08:46:26.777,card,30.86,americano with milk,Wednesday,2024,10,30,8
2024-10-30 08:47:29.281,card,30.86,americano with milk,Wednesday,2024,10,30,8
2024-10-30 09:11:29.359,card,35.76,latte,Wednesday,2024,10,30,9
2024-10-30 10:31:53.151,card,35.76,latte,Wednesday,2024,10,30,10
2024-10-30 10:33:07.699,card,35.76,latte,Wednesday,2024,10,30,10
2024-10-30 12:08:45.933,card,35.76,latte,Wednesday,2024,10,30,12
2024-10-30 12:09:46.789,card,25.96,americano,Wednesday,2024,10,30,12
2024-10-30 12:10:58.391,card,30.86,americano with milk,Wednesday,2024,10,30,12
2024-10-30 12:37:00.765,card,25.96,americano,Wednesday,2024,10,30,12
2024-10-30 15:05:15.193,card,35.76,latte,Wednesday,2024,10,30,15
2024-10-30 15:07:03.043,card,35.76,latte,Wednesday,2024,10,30,15
2024-10-30 16:04:48.375,card,30.86,americano with milk,Wednesday,2024,10,30,16
2024-10-30 18:08:12.493,card,35.76,hot chocolate,Wednesday,2024,10,30,18
2024-10-30 19:18:31.485,card,30.86,americano with milk,Wednesday,2024,10,30,19
2024-10-30 19:43:21.190,card,30.86,americano with milk,Wednesday,2024,10,30,19
2024-10-31 07:54:17.331,card,35.76,latte,Thursday,2024,10,31,7
2024-10-31 08:38:53.898,card,35.76,latte,Thursday,2024,10,31,8
2024-10-31 09:18:19.100,card,30.86,americano with milk,Thursday,2024,10,31,9
2024-10-31 15:59:26.688,card,35.76,latte,Thursday,2024,10,31,15
2024-10-31 16:00:30.983,card,30.86,americano with milk,Thursday,2024,10,31,16
2024-11-01 08:24:03.401,card,35.76,cocoa,Friday,2024,11,1,8
2024-11-01 08:30:57.642,card,25.96,americano,Friday,2024,11,1,8
2024-11-01 10:54:50.375,card,35.76,latte,Friday,2024,11,1,10
2024-11-01 12:41:26.535,card,35.76,cocoa,Friday,2024,11,1,12
2024-11-01 12:42:18.438,card,35.76,cocoa,Friday,2024,11,1,12
2024-11-01 15:55:42.424,card,25.96,cortado,Friday,2024,11,1,15
2024-11-01 22:41:55.896,card,30.86,americano with milk,Friday,2024,11,1,22
2024-11-02 08:19:44.324,card,25.96,cortado,Saturday,2024,11,2,8
2024-11-02 10:25:45.967,card,35.76,cocoa,Saturday,2024,11,2,10
2024-11-02 10:33:09.562,card,30.86,americano with milk,Saturday,2024,11,2,10
2024-11-02 14:54:14.648,card,30.86,americano with milk,Saturday,2024,11,2,14
2024-11-02 16:24:15.855,card,35.76,hot chocolate,Saturday,2024,11,2,16
2024-11-02 16:25:57.012,card,35.76,latte,Saturday,2024,11,2,16
2024-11-02 16:37:05.005,card,35.76,latte,Saturday,2024,11,2,16
2024-11-02 18:18:27.180,card,30.86,americano with milk,Saturday,2024,11,2,18
2024-11-02 18:58:23.522,card,25.96,americano,Saturday,2024,11,2,18
2024-11-03 08:23:00.362,card,25.96,cortado,Sunday,2024,11,3,8
2024-11-03 09:47:06.025,card,30.86,americano with milk,Sunday,2024,11,3,9
2024-11-03 09:48:12.017,card,30.86,americano with milk,Sunday,2024,11,3,9
2024-11-03 13:13:51.404,card,35.76,latte,Sunday,2024,11,3,13
2024-11-03 13:14:56.673,card,30.86,americano with milk,Sunday,2024,11,3,13
2024-11-03 13:18:24.742,card,35.76,cocoa,Sunday,2024,11,3,13
2024-11-03 13:44:18.516,card,25.96,americano,Sunday,2024,11,3,13
2024-11-03 13:59:01.077,card,30.86,americano with milk,Sunday,2024,11,3,13
2024-11-03 16:15:17.705,card,35.76,hot chocolate,Sunday,2024,11,3,16
2024-11-03 16:16:43.547,card,35.76,hot chocolate,Sunday,2024,11,3,16
2024-11-03 16:20:37.116,card,25.96,americano,Sunday,2024,11,3,16
2024-11-03 16:21:46.055,card,25.96,americano,Sunday,2024,11,3,16
2024-11-03 20:26:14.631,card,35.76,cocoa,Sunday,2024,11,3,20
2024-11-04 07:43:36.879,card,35.76,latte,Monday,2024,11,4,7
2024-11-04 08:37:33.340,card,35.76,latte,Monday,2024,11,4,8
2024-11-04 08:38:58.864,card,30.86,americano with milk,Monday,2024,11,4,8
2024-11-04 12:33:35.786,card,25.96,americano,Monday,2024,11,4,12
2024-11-04 12:35:06.061,card,30.86,americano with milk,Monday,2024,11,4,12
2024-11-04 14:44:38.053,card,35.76,cocoa,Monday,2024,11,4,14
2024-11-04 14:45:20.025,card,35.76,cocoa,Monday,2024,11,4,14
2024-11-05 07:49:31.614,card,35.76,cocoa,Tuesday,2024,11,5,7
2024-11-05 09:05:41.810,card,30.86,americano with milk,Tuesday,2024,11,5,9
2024-11-05 09:12:12.324,card,35.76,cappuccino,Tuesday,2024,11,5,9
2024-11-05 09:13:40.356,card,30.86,americano with milk,Tuesday,2024,11,5,9
2024-11-05 10:41:44.251,card,30.86,americano with milk,Tuesday,2024,11,5,10
2024-11-05 11:47:29.859,card,35.76,cocoa,Tuesday,2024,11,5,11
2024-11-05 11:48:22.484,card,35.76,latte,Tuesday,2024,11,5,11
2024-11-05 14:36:37.856,card,35.76,latte,Tuesday,2024,11,5,14
2024-11-05 14:41:48.048,card,35.76,latte,Tuesday,2024,11,5,14
2024-11-05 18:52:56.274,card,35.76,cappuccino,Tuesday,2024,11,5,18
2024-11-05 18:54:10.727,card,35.76,cappuccino,Tuesday,2024,11,5,18
2024-11-05 18:55:18.626,card,35.76,cappuccino,Tuesday,2024,11,5,18
2024-11-05 21:40:44.746,card,35.76,cocoa,Tuesday,2024,11,5,21
2024-11-05 21:42:02.751,card,35.76,cocoa,Tuesday,2024,11,5,21
2024-11-05 21:54:19.647,card,35.76,hot chocolate,Tuesday,2024,11,5,21
2024-11-05 22:05:50.601,card,35.76,hot chocolate,Tuesday,2024,11,5,22
2024-11-05 22:06:38.973,card,30.86,americano with milk,Tuesday,2024,11,5,22
2024-11-06 08:11:25.120,card,35.76,latte,Wednesday,2024,11,6,8
2024-11-06 11:45:31.173,card,21.06,espresso,Wednesday,2024,11,6,11
2024-11-06 13:15:32.862,card,25.96,americano,Wednesday,2024,11,6,13
2024-11-06 15:44:16.495,card,35.76,cappuccino,Wednesday,2024,11,6,15
2024-11-06 16:00:43.813,card,35.76,latte,Wednesday,2024,11,6,16
2024-11-06 16:02:05.113,card,35.76,cappuccino,Wednesday,2024,11,6,16
2024-11-06 18:40:42.855,card,35.76,hot chocolate,Wednesday,2024,11,6,18
2024-11-06 18:41:30.653,card,35.76,hot chocolate,Wednesday,2024,11,6,18
2024-11-07 12:17:15.993,card,35.76,latte,Thursday,2024,11,7,12
2024-11-07 15:50:10.558,card,25.96,americano,Thursday,2024,11,7,15
2024-11-07 16:39:39.407,card,25.96,americano,Thursday,2024,11,7,16
2024-11-07 18:17:33.734,card,35.76,cocoa,Thursday,2024,11,7,18
2024-11-07 19:20:14.752,card,35.76,hot chocolate,Thursday,2024,11,7,19
2024-11-07 19:21:38.023,card,35.76,latte,Thursday,2024,11,7,19
2024-11-07 20:02:30.672,card,35.76,latte,Thursday,2024,11,7,20
2024-11-08 09:05:42.114,card,30.86,americano with milk,Friday,2024,11,8,9
2024-11-08 09:47:30.900,card,25.96,americano,Friday,2024,11,8,9
2024-11-08 09:48:59.733,card,25.96,americano,Friday,2024,11,8,9
2024-11-08 11:47:11.390,card,35.76,cappuccino,Friday,2024,11,8,11
2024-11-08 13:25:13.447,card,35.76,latte,Friday,2024,11,8,13
2024-11-08 13:26:17.612,card,35.76,latte,Friday,2024,11,8,13
2024-11-08 16:33:02.884,card,30.86,americano with milk,Friday,2024,11,8,16
2024-11-08 16:55:28.043,card,30.86,americano with milk,Friday,2024,11,8,16
2024-11-08 20:13:32.167,card,35.76,hot chocolate,Friday,2024,11,8,20
2024-11-08 20:14:24.290,card,35.76,hot chocolate,Friday,2024,11,8,20
2024-11-08 20:15:20.000,card,35.76,hot chocolate,Friday,2024,11,8,20
2024-11-08 22:27:09.667,card,35.76,latte,Friday,2024,11,8,22
2024-11-09 10:08:18.836,card,30.86,americano with milk,Saturday,2024,11,9,10
2024-11-09 11:02:08.001,card,25.96,cortado,Saturday,2024,11,9,11
2024-11-09 11:03:00.584,card,25.96,cortado,Saturday,2024,11,9,11
2024-11-09 11:08:44.219,card,35.76,latte,Saturday,2024,11,9,11
2024-11-09 13:50:14.679,card,35.76,hot chocolate,Saturday,2024,11,9,13
2024-11-09 13:50:55.154,card,35.76,hot chocolate,Saturday,2024,11,9,13
2024-11-09 14:21:51.604,card,35.76,hot chocolate,Saturday,2024,11,9,14
2024-11-09 14:22:50.440,card,35.76,hot chocolate,Saturday,2024,11,9,14
2024-11-09 14:37:33.151,card,25.96,americano,Saturday,2024,11,9,14
2024-11-09 15:29:50.944,card,30.86,americano with milk,Saturday,2024,11,9,15
2024-11-09 16:15:47.842,card,35.76,latte,Saturday,2024,11,9,16
2024-11-09 16:16:52.424,card,35.76,cocoa,Saturday,2024,11,9,16
2024-11-09 20:42:04.523,card,25.96,americano,Saturday,2024,11,9,20
2024-11-09 20:43:27.537,card,35.76,latte,Saturday,2024,11,9,20
2024-11-09 22:13:27.653,card,35.76,cocoa,Saturday,2024,11,9,22
2024-11-09 22:52:58.089,card,25.96,americano,Saturday,2024,11,9,22
2024-11-09 22:54:19.107,card,25.96,americano,Saturday,2024,11,9,22
2024-11-10 09:46:21.800,card,25.96,americano,Sunday,2024,11,10,9
2024-11-10 17:52:47.887,card,35.76,cocoa,Sunday,2024,11,10,17
2024-11-10 18:12:53.359,card,35.76,hot chocolate,Sunday,2024,11,10,18
2024-11-10 18:14:03.644,card,35.76,hot chocolate,Sunday,2024,11,10,18
2024-11-10 20:38:08.127,card,35.76,cappuccino,Sunday,2024,11,10,20
2024-11-10 20:39:06.846,card,35.76,cappuccino,Sunday,2024,11,10,20
2024-11-11 07:48:26.804,card,35.76,cappuccino,Monday,2024,11,11,7
2024-11-11 09:52:25.783,card,30.86,americano with milk,Monday,2024,11,11,9
2024-11-11 10:19:09.500,card,25.96,cortado,Monday,2024,11,11,10
2024-11-11 16:18:44.000,card,35.76,cappuccino,Monday,2024,11,11,16
2024-11-11 16:19:52.667,card,35.76,hot chocolate,Monday,2024,11,11,16
2024-11-11 17:33:32.053,card,35.76,cappuccino,Monday,2024,11,11,17
2024-11-11 19:00:46.910,card,35.76,latte,Monday,2024,11,11,19
2024-11-11 19:04:15.528,card,35.76,hot chocolate,Monday,2024,11,11,19
2024-11-11 21:08:31.681,card,35.76,latte,Monday,2024,11,11,21
2024-11-11 21:09:46.953,card,35.76,latte,Monday,2024,11,11,21
2024-11-12 10:03:08.572,card,35.76,latte,Tuesday,2024,11,12,10
2024-11-12 13:15:45.394,card,35.76,latte,Tuesday,2024,11,12,13
2024-11-12 14:39:14.888,card,35.76,latte,Tuesday,2024,11,12,14
2024-11-12 16:47:14.364,card,35.76,hot chocolate,Tuesday,2024,11,12,16
2024-11-12 16:48:04.898,card,35.76,hot chocolate,Tuesday,2024,11,12,16
2024-11-12 16:49:03.924,card,35.76,cocoa,Tuesday,2024,11,12,16
2024-11-12 18:45:14.343,card,35.76,cappuccino,Tuesday,2024,11,12,18
2024-11-12 20:07:57.816,card,35.76,latte,Tuesday,2024,11,12,20
2024-11-12 20:09:21.803,card,35.76,cocoa,Tuesday,2024,11,12,20
2024-11-13 08:09:10.852,card,30.86,americano with milk,Wednesday,2024,11,13,8
2024-11-13 10:37:43.252,card,35.76,latte,Wednesday,2024,11,13,10
2024-11-13 13:19:54.570,card,30.86,americano with milk,Wednesday,2024,11,13,13
2024-11-13 13:20:58.477,card,30.86,americano with milk,Wednesday,2024,11,13,13
2024-11-13 14:17:30.240,card,30.86,americano with milk,Wednesday,2024,11,13,14
2024-11-13 14:46:58.381,card,35.76,latte,Wednesday,2024,11,13,14
2024-11-14 09:36:27.778,card,35.76,latte,Thursday,2024,11,14,9
2024-11-14 10:06:42.680,card,25.96,americano,Thursday,2024,11,14,10
2024-11-14 12:48:50.479,card,21.06,espresso,Thursday,2024,11,14,12
2024-11-14 15:03:45.413,card,35.76,cappuccino,Thursday,2024,11,14,15
2024-11-14 15:04:56.749,card,35.76,latte,Thursday,2024,11,14,15
2024-11-14 15:05:49.793,card,35.76,cappuccino,Thursday,2024,11,14,15
2024-11-14 16:13:08.309,card,30.86,americano with milk,Thursday,2024,11,14,16
2024-11-14 16:14:21.556,card,35.76,cappuccino,Thursday,2024,11,14,16
2024-11-14 19:43:26.494,card,35.76,hot chocolate,Thursday,2024,11,14,19
2024-11-14 19:46:37.139,card,35.76,hot chocolate,Thursday,2024,11,14,19
2024-11-14 20:31:30.027,card,35.76,cocoa,Thursday,2024,11,14,20
2024-11-14 20:32:30.550,card,35.76,hot chocolate,Thursday,2024,11,14,20
2024-11-14 21:24:31.586,card,35.76,latte,Thursday,2024,11,14,21
2024-11-14 22:40:42.347,card,35.76,latte,Thursday,2024,11,14,22
2024-11-15 08:45:51.139,card,30.86,americano with milk,Friday,2024,11,15,8
2024-11-15 11:05:53.035,card,30.86,americano with milk,Friday,2024,11,15,11
2024-11-15 12:09:00.460,card,35.76,cocoa,Friday,2024,11,15,12
2024-11-15 12:14:18.551,card,35.76,cocoa,Friday,2024,11,15,12
2024-11-15 13:57:33.894,card,35.76,latte,Friday,2024,11,15,13
2024-11-15 15:19:50.632,card,25.96,americano,Friday,2024,11,15,15
2024-11-15 17:35:41.053,card,30.86,americano with milk,Friday,2024,11,15,17
2024-11-15 17:55:01.487,card,35.76,latte,Friday,2024,11,15,17
2024-11-15 18:12:44.931,card,35.76,hot chocolate,Friday,2024,11,15,18
2024-11-15 18:42:21.930,card,30.86,americano with milk,Friday,2024,11,15,18
2024-11-15 18:43:21.160,card,30.86,americano with milk,Friday,2024,11,15,18
2024-11-16 10:21:34.870,card,25.96,cortado,Saturday,2024,11,16,10
2024-11-16 10:45:51.380,card,25.96,cortado,Saturday,2024,11,16,10
2024-11-16 11:02:00.746,card,35.76,hot chocolate,Saturday,2024,11,16,11
2024-11-16 11:03:06.575,card,35.76,latte,Saturday,2024,11,16,11
2024-11-16 11:39:24.973,card,25.96,americano,Saturday,2024,11,16,11
2024-11-16 12:30:14.984,card,35.76,cappuccino,Saturday,2024,11,16,12
2024-11-16 12:31:50.556,card,30.86,americano with milk,Saturday,2024,11,16,12
2024-11-16 12:48:35.846,card,35.76,latte,Saturday,2024,11,16,12
2024-11-16 12:49:35.127,card,35.76,latte,Saturday,2024,11,16,12
2024-11-16 13:16:55.479,card,30.86,americano with milk,Saturday,2024,11,16,13
2024-11-16 13:18:00.476,card,35.76,latte,Saturday,2024,11,16,13
2024-11-16 13:19:09.028,card,35.76,latte,Saturday,2024,11,16,13
2024-11-16 14:25:47.388,card,30.86,americano with milk,Saturday,2024,11,16,14
2024-11-17 10:29:36.983,card,30.86,americano with milk,Sunday,2024,11,17,10
2024-11-17 13:35:19.695,card,30.86,americano with milk,Sunday,2024,11,17,13
2024-11-17 14:18:41.797,card,25.96,americano,Sunday,2024,11,17,14
2024-11-17 14:33:40.247,card,30.86,americano with milk,Sunday,2024,11,17,14
2024-11-17 16:27:26.184,card,35.76,latte,Sunday,2024,11,17,16
2024-11-17 16:28:35.779,card,35.76,latte,Sunday,2024,11,17,16
2024-11-17 18:10:06.641,card,35.76,hot chocolate,Sunday,2024,11,17,18
2024-11-17 19:17:34.289,card,35.76,hot chocolate,Sunday,2024,11,17,19
2024-11-17 19:18:27.520,card,35.76,hot chocolate,Sunday,2024,11,17,19
2024-11-18 07:52:19.619,card,30.86,americano with milk,Monday,2024,11,18,7
2024-11-18 07:53:16.351,card,30.86,americano with milk,Monday,2024,11,18,7
2024-11-18 07:57:22.198,card,35.76,latte,Monday,2024,11,18,7
2024-11-18 16:44:49.074,card,35.76,latte,Monday,2024,11,18,16
2024-11-18 16:46:52.894,card,35.76,latte,Monday,2024,11,18,16
2024-11-18 18:50:54.137,card,35.76,latte,Monday,2024,11,18,18
2024-11-19 07:49:00.628,card,35.76,cocoa,Tuesday,2024,11,19,7
2024-11-19 07:51:13.678,card,30.86,americano with milk,Tuesday,2024,11,19,7
2024-11-19 07:52:13.414,card,35.76,latte,Tuesday,2024,11,19,7
2024-11-19 07:53:38.393,card,21.06,espresso,Tuesday,2024,11,19,7
2024-11-19 07:54:46.893,card,35.76,latte,Tuesday,2024,11,19,7
2024-11-19 10:29:23.369,card,30.86,americano with milk,Tuesday,2024,11,19,10
2024-11-19 11:07:09.017,card,35.76,latte,Tuesday,2024,11,19,11
2024-11-19 16:22:40.481,card,35.76,cocoa,Tuesday,2024,11,19,16
2024-11-19 16:23:59.438,card,35.76,cocoa,Tuesday,2024,11,19,16
2024-11-19 16:41:03.671,card,35.76,cappuccino,Tuesday,2024,11,19,16
2024-11-19 16:47:41.234,card,35.76,cappuccino,Tuesday,2024,11,19,16
2024-11-20 13:29:38.737,card,30.86,americano with milk,Wednesday,2024,11,20,13
2024-11-20 16:34:50.147,card,35.76,latte,Wednesday,2024,11,20,16
2024-11-20 17:49:51.721,card,35.76,cappuccino,Wednesday,2024,11,20,17
2024-11-20 17:50:49.760,card,35.76,hot chocolate,Wednesday,2024,11,20,17
2024-11-21 11:06:11.028,card,25.96,cortado,Thursday,2024,11,21,11
2024-11-21 12:33:36.082,card,35.76,latte,Thursday,2024,11,21,12
2024-11-21 12:59:45.342,card,35.76,cocoa,Thursday,2024,11,21,12
2024-11-21 13:00:47.390,card,35.76,cocoa,Thursday,2024,11,21,13
2024-11-21 16:14:13.567,card,35.76,latte,Thursday,2024,11,21,16
2024-11-21 17:35:27.351,card,30.86,americano with milk,Thursday,2024,11,21,17
2024-11-21 17:39:22.972,card,25.96,cortado,Thursday,2024,11,21,17
2024-11-21 19:01:02.947,card,35.76,hot chocolate,Thursday,2024,11,21,19
2024-11-22 07:50:36.322,card,35.76,latte,Friday,2024,11,22,7
2024-11-22 10:03:42.504,card,35.76,cappuccino,Friday,2024,11,22,10
2024-11-22 11:02:32.401,card,35.76,latte,Friday,2024,11,22,11
2024-11-22 11:24:26.431,card,35.76,cocoa,Friday,2024,11,22,11
2024-11-22 16:33:05.324,card,35.76,hot chocolate,Friday,2024,11,22,16
2024-11-22 16:33:49.898,card,35.76,latte,Friday,2024,11,22,16
2024-11-23 09:10:46.265,card,25.96,cortado,Saturday,2024,11,23,9
2024-11-23 09:11:48.979,card,25.96,cortado,Saturday,2024,11,23,9
2024-11-23 10:05:15.754,card,35.76,latte,Saturday,2024,11,23,10
2024-11-23 11:02:59.642,card,35.76,cappuccino,Saturday,2024,11,23,11
2024-11-23 11:09:28.024,card,25.96,americano,Saturday,2024,11,23,11
2024-11-23 11:10:25.846,card,25.96,americano,Saturday,2024,11,23,11
2024-11-23 11:41:27.467,card,35.76,hot chocolate,Saturday,2024,11,23,11
2024-11-23 22:37:04.182,card,35.76,latte,Saturday,2024,11,23,22
2024-11-24 08:17:07.492,card,35.76,latte,Sunday,2024,11,24,8
2024-11-25 07:49:17.954,card,35.76,cappuccino,Monday,2024,11,25,7
2024-11-25 07:54:23.504,card,35.76,latte,Monday,2024,11,25,7
2024-11-25 09:12:20.988,card,30.86,americano with milk,Monday,2024,11,25,9
2024-11-25 10:38:08.041,card,25.96,cortado,Monday,2024,11,25,10
2024-11-25 12:50:58.199,card,35.76,latte,Monday,2024,11,25,12
2024-11-25 12:52:41.053,card,35.76,latte,Monday,2024,11,25,12
2024-11-25 16:30:56.470,card,35.76,hot chocolate,Monday,2024,11,25,16
2024-11-25 19:01:59.097,card,30.86,americano with milk,Monday,2024,11,25,19
2024-11-25 19:37:58.489,card,35.76,hot chocolate,Monday,2024,11,25,19
2024-11-25 21:42:15.215,card,35.76,hot chocolate,Monday,2024,11,25,21
2024-11-25 21:43:00.450,card,35.76,cappuccino,Monday,2024,11,25,21
2024-11-26 07:54:37.946,card,35.76,latte,Tuesday,2024,11,26,7
2024-11-26 11:02:56.269,card,35.76,cocoa,Tuesday,2024,11,26,11
2024-11-26 11:03:47.275,card,25.96,americano,Tuesday,2024,11,26,11
2024-11-26 11:06:09.088,card,35.76,cocoa,Tuesday,2024,11,26,11
2024-11-26 11:07:09.966,card,35.76,cocoa,Tuesday,2024,11,26,11
2024-11-26 16:03:54.304,card,35.76,latte,Tuesday,2024,11,26,16
2024-11-26 16:05:00.555,card,35.76,latte,Tuesday,2024,11,26,16
2024-11-26 17:11:37.726,card,25.96,americano,Tuesday,2024,11,26,17
2024-11-26 17:12:34.437,card,30.86,americano with milk,Tuesday,2024,11,26,17
2024-11-26 19:47:24.665,card,35.76,cocoa,Tuesday,2024,11,26,19
2024-11-28 08:41:16.925,card,35.76,cappuccino,Thursday,2024,11,28,8
2024-11-28 09:14:00.906,card,30.86,americano with milk,Thursday,2024,11,28,9
2024-11-28 20:24:42.030,card,30.86,americano with milk,Thursday,2024,11,28,20
2024-11-28 20:25:45.523,card,35.76,latte,Thursday,2024,11,28,20
2024-11-28 20:54:59.668,card,35.76,latte,Thursday,2024,11,28,20
2024-11-28 22:00:15.694,card,35.76,cappuccino,Thursday,2024,11,28,22
2024-11-29 07:53:15.838,card,35.76,cocoa,Friday,2024,11,29,7
2024-11-29 07:57:42.151,card,35.76,latte,Friday,2024,11,29,7
2024-11-29 09:07:31.505,card,30.86,americano with milk,Friday,2024,11,29,9
2024-11-29 09:08:30.245,card,30.86,americano with milk,Friday,2024,11,29,9
2024-11-29 15:18:06.860,card,30.86,americano with milk,Friday,2024,11,29,15
2024-11-29 15:19:20.348,card,35.76,latte,Friday,2024,11,29,15
2024-11-29 20:57:54.667,card,35.76,cocoa,Friday,2024,11,29,20
2024-11-30 12:58:12.142,card,35.76,cocoa,Saturday,2024,11,30,12
2024-11-30 14:04:55.814,card,25.96,americano,Saturday,2024,11,30,14
2024-11-30 14:05:58.078,card,35.76,hot chocolate,Saturday,2024,11,30,14
2024-11-30 14:16:52.019,card,35.76,cocoa,Saturday,2024,11,30,14
2024-11-30 15:33:44.296,card,30.86,americano with milk,Saturday,2024,11,30,15
2024-11-30 22:03:48.484,card,30.86,americano with milk,Saturday,2024,11,30,22
2024-12-01 10:15:31.697,card,30.86,americano with milk,Sunday,2024,12,1,10
2024-12-01 10:16:31.924,card,30.86,americano with milk,Sunday,2024,12,1,10
2024-12-01 10:22:46.588,card,30.86,americano with milk,Sunday,2024,12,1,10
2024-12-01 14:34:22.870,card,30.86,americano with milk,Sunday,2024,12,1,14
2024-12-01 15:09:12.653,card,35.76,cocoa,Sunday,2024,12,1,15
2024-12-01 15:09:56.961,card,35.76,cocoa,Sunday,2024,12,1,15
2024-12-01 15:43:02.293,card,35.76,cappuccino,Sunday,2024,12,1,15
2024-12-01 15:56:31.215,card,35.76,latte,Sunday,2024,12,1,15
2024-12-01 15:57:49.366,card,35.76,latte,Sunday,2024,12,1,15
2024-12-01 16:32:59.481,card,35.76,latte,Sunday,2024,12,1,16
2024-12-01 16:34:30.047,card,35.76,latte,Sunday,2024,12,1,16
2024-12-01 17:10:23.576,card,30.86,americano with milk,Sunday,2024,12,1,17
2024-12-01 17:11:32.019,card,30.86,americano with milk,Sunday,2024,12,1,17
2024-12-01 18:38:28.685,card,30.86,americano with milk,Sunday,2024,12,1,18
2024-12-02 07:50:36.572,card,35.76,latte,Monday,2024,12,2,7
2024-12-02 07:51:59.373,card,25.96,americano,Monday,2024,12,2,7
2024-12-02 08:21:29.576,card,30.86,americano with milk,Monday,2024,12,2,8
2024-12-02 08:53:14.454,card,35.76,cocoa,Monday,2024,12,2,8
2024-12-02 11:04:25.197,card,25.96,cortado,Monday,2024,12,2,11
2024-12-02 15:28:23.946,card,21.06,espresso,Monday,2024,12,2,15
2024-12-02 16:12:23.920,card,35.76,cappuccino,Monday,2024,12,2,16
2024-12-02 17:34:21.695,card,25.96,americano,Monday,2024,12,2,17
2024-12-02 18:00:32.300,card,35.76,cappuccino,Monday,2024,12,2,18
2024-12-03 08:11:19.139,card,35.76,latte,Tuesday,2024,12,3,8
2024-12-03 09:23:30.556,card,30.86,americano with milk,Tuesday,2024,12,3,9
2024-12-03 09:24:27.071,card,30.86,americano with milk,Tuesday,2024,12,3,9
2024-12-03 11:17:58.416,card,25.96,americano,Tuesday,2024,12,3,11
2024-12-03 11:42:07.580,card,30.86,americano with milk,Tuesday,2024,12,3,11
2024-12-03 11:43:15.634,card,30.86,americano with milk,Tuesday,2024,12,3,11
2024-12-03 11:45:54.433,card,30.86,americano with milk,Tuesday,2024,12,3,11
2024-12-03 20:50:55.752,card,35.76,cocoa,Tuesday,2024,12,3,20
2024-12-03 21:33:16.867,card,35.76,latte,Tuesday,2024,12,3,21
